,X_sentences,Y,Y_decision,Y_confidence
9,"How about just opening up the meeting with the pledge of allegiance? Religious doctrine/prayers belongs in churches, synagogues, mosques, temples or whererver your religion of choice decides to worship.",0,-24.392994077525294,24.392994077525294
34,"""I don't understand why Catholic schools should be supported by the government. ""

Firs, in Canada, government support for Catholic education is guaranteed by Constitution.

Second, if your question is about principles, it would have some merit if Catholics, or those wanting to support Catholic education, could earmark their tax dollars for that. But, they are not allowed to do so. On the contrary, they are coerced by government and its legal apparatus to support education that they do not make use of or value. 

At the same time, non-Catholics under the auspices of tolerance, inclusion and equality, do not want to support what they don't use or value, i.e., Catholic education.

Don't you just love the great idea of 'equality under the law', and the political correctness that always manages to find exception to it when it is expedient?",0,-22.519245460925518,22.519245460925518
44,"1Co 11:3 But I want you to understand that Christ is the head of every man, and the man is the head of a woman, and God is the head of Christ.

Eph. 5:23  For the husband is the head of the wife just as Christ is the head of the church, the body of which he is the Savior.
24  Just as the church is subject to Christ, so also wives ought to be, in everything, to their husbands.

1Pe 3:7  Husbands, in the same way, show consideration for your wives in your life together, paying honor to the woman as the weaker sex, since they too are also heirs of the gracious gift of life—so that nothing may hinder your prayers.",0,-20.39669919882213,20.39669919882213
0,"I know several financially successful women that followed steps 1 and 2, but decided to have children (or adopt) in their thirties. I know several others that struggle financially, in large part because their marriages fell apart after children (compounding the economic impact). That doesn't contradict the research; it supports it at a more granular level.

My point, really, is that delaying childbirth until you've established economic stability is the core prerequisite to maintaining economic stability. You'll be ahead if you can do this while in a stable marriage (or long term relationship), either because two incomes are better than one, or because one party can maintain employment while the other raises kids. But it is successfully done all the time.  What is rarely successfully done, as you and the research point out, is achieving economic success when childbirth precedes economic stability (or, if you prefer, education and career) - regardless of marital status.",0,-18.893403779159538,18.893403779159538
6,"Maybe if they didn't trash every area they are in people wouldn't notice them therefore leaving them alone. Maybe if they didn't steal things the same could be said. By the way, if she can't take care of herself how is she taking care of a cat?",0,-17.290007146373014,17.290007146373014
31,"POTUS The Art of the Deal Trump, GOVERNING.
Next up Tax Reform.
#MAGA #PMPK",0,-17.08768030888328,17.08768030888328
25,It is a good bet that this law was passed to appease particular investors who suffered financially when Bill Browder was declared persona non grata in Russia. Follow the money and you will find the real reasons for this and much other legislation. It is a shame that the House of Commons voted unanimously for this piece of legalistic nonsense. If MPs were allowed to vote their conscience and if they could vote by secret ballot - free from intimidation and coercion by powerful special interest groups -  legislative travesties such as the Magnitsky law might not see the light of day.,0,-16.804237282150808,16.804237282150808
8,Is it not high past the time to admit to the likelihood that Jesus was not born in Bethlehem.,0,-16.78612239958661,16.78612239958661
22,A welfare women with three kids all from different baby daddies receives an income not a supplement. Around $1500/month plus her welfare. Alot more than min. wage job would pay. However it is good because she can now get her hair and nails done to attract the next one. Also she can take a taxi to the beer store pick up her ciggy's and call the pot dealer!,0,-16.306136757771682,16.306136757771682
41,"Key point - you're 45 years in practice.  So you're very much a part of an older generation of doctors.    My Dad was even older and worked similar hours (delivered babies too).   

One of the hidden and non-discussed issues is the choice of medicine as a life-style choice.   In the past (even older than your practice) - medicine was a calling.   It still is for many (hopefully the majority) but the reality is, a growing portion of our medical graduates chose medicine for the wrong reasons.    EG:  In a major urban center - try to find a young, female GP.    I was shocked at the number who required membership fees at a clinic where 6 partners worked the equivalent of 3 full time doctors.    These are the type of doctors complaining the loudest.      One of the hidden problems is the number of NEW graduates who end up working a part-time career as a choice because our system allows and rewards that.     That is a very poor use of a resource (and medical graduates are a resource.",0,-15.530469272039122,15.530469272039122
